1552365_at,1552439_s_at,1552754_a_at,1552943_at,1553635_s_at,1555564_a_at,1555778_a_at,1555804_a_at,1556057_s_at,1556096_s_at,1556351_at,1557122_s_at,1557395_at,1557636_a_at,1558034_s_at,1562371_s_at,1565483_at,1565484_x_at,1568612_at,201291_s_at,201292_at,201890_at,201909_at,202018_s_at,202237_at,202409_at,202410_x_at,202437_s_at,202454_s_at,202508_s_at,202859_x_at,203000_at,203001_s_at,203131_at,203400_s_at,203797_at,203798_s_at,203819_s_at,203820_s_at,203854_at,203889_at,203998_s_at,203999_at,204187_at,204260_at,204298_s_at,204379_s_at,204409_s_at,204465_s_at,204584_at,204712_at,204846_at,204850_s_at,204851_s_at,204865_at,204932_at,204933_s_at,204955_at,205000_at,205113_at,205278_at,205347_s_at,205358_at,205363_at,205433_at,205471_s_at,205472_s_at,205549_at,205551_at,205578_at,205625_s_at,205626_s_at,205728_at,205737_at,205751_at,205923_at,205932_s_at,205989_s_at,206018_at,206135_at,206140_at,206157_at,206159_at,206163_at,206172_at,206190_at,206282_at,206349_at,206385_s_at,206456_at,206502_s_at,206552_s_at,206773_at,206785_s_at,206826_at,206898_at,206915_at,206935_at,type
7.781312912,11.13044947,10.02184619,5.613994387,6.246497198,4.98434072,5.234984855,5.674034863,12.85787895,12.38527014,9.703547656,12.92098144,3.785005084,3.457474973,5.823532648,4.420572562,6.825839949,6.164523963,12.22795587,4.652316221,4.956949899,5.633506787,12.36682588,9.369512618,6.634209739,7.910916369,6.264933718,8.882653192,7.279043699,13.76222676,7.42964358,13.15314286,13.30294224,10.04443925,11.42252074,13.3664225,12.20090141,5.412657863,5.364833594,6.986686654,12.52731007,11.15106312,12.754413,8.394797245,13.0114942,6.147090162,10.56726543,8.300896651,11.60539795,11.36539761,10.41858594,8.85842788,6.753078559,6.52362269,4.309386017,6.160480531,6.897333851,10.91959188,11.16234123,11.41389363,11.79956589,7.819413731,11.82197814,9.468607117,9.931192441,7.226570272,5.391677741,13.01638493,12.22558052,4.602600105,12.47662499,12.8386769,11.27532302,11.96037953,13.21060164,12.87362833,7.60637689,9.940815081,4.624573987,12.4720142,5.628350084,5.529408718,9.083416533,11.2964006,5.378479341,6.28774743,11.79216636,11.06659053,12.54716517,4.277052024,11.26012744,7.120402983,7.970509848,6.662871405,11.02585875,7.067473293,7.94358653,8.063342063,3
9.507901731,7.00045749,5.613814577,7.387888248,9.45217914,10.81537352,5.955650099,8.336921574,6.296894355,4.538331589,7.910584669,6.503388734,8.129654009,6.944713484,11.78408569,7.275470451,11.94276635,11.61592643,4.134014934,6.456903131,7.166461519,7.174214793,6.765911807,12.62666164,12.19176537,11.86110938,8.507194607,11.54153387,6.563781323,6.798353118,12.3172135,5.933876991,6.236624798,10.01242381,8.190733801,7.367564194,4.937831097,6.476317433,6.695352121,11.34891519,6.08717834,4.977316578,6.629702906,11.48121191,6.015629399,12.08588973,11.17079267,3.427170968,6.398338545,6.373366204,11.17816216,12.40396365,8.064515414,6.972140087,4.869934196,11.51960358,11.85353233,9.058303642,4.934050653,6.636657315,7.313293328,8.200799291,9.995279683,10.07050686,7.841840672,8.365788778,6.512877385,11.24027798,6.819330856,8.5996825,9.528958652,9.708148521,6.29629339,5.743034401,5.889998433,11.42930524,12.14074042,4.826433727,4.717302092,5.30852097,4.86795516,11.34133462,7.627403168,5.537884498,5.26089318,8.155078193,4.920352535,10.5651741,5.209707584,5.187013768,5.366079255,3.676279115,11.69223779,4.960383979,11.52830849,4.699271373,7.73330276,5.081163934,0
5.433020141,6.667941849,7.204637816,3.560607166,5.174873928,9.981149346,4.300158777,5.64227312,9.31606272,4.361355507,3.336859705,6.060597224,4.040777744,3.895964527,6.718369436,4.978219599,7.100851672,7.012865936,5.416607061,11.22251057,10.57372315,10.96681847,12.83540486,7.452535671,8.251880429,14.33686612,13.42796639,7.255386359,4.869388333,10.5819685,9.012736742,10.69037633,10.50779642,5.146516601,5.479723312,11.07626465,9.931259508,4.224791536,4.603269311,10.20178226,11.11322263,6.927147904,8.625494244,10.29672633,9.978575453,6.923790813,12.90431706,9.19382036,10.9267772,12.89157794,9.798850745,7.289893837,10.30880472,10.4941284,3.957969188,6.937850753,8.381428466,6.31742078,10.36904019,6.045877692,5.830103398,11.21807657,9.841910978,7.538457329,6.752698028,11.04537348,9.258305325,5.937205109,6.974201519,8.659281514,10.67671452,10.76477946,5.963003679,12.28115692,4.922127574,7.080658187,11.20506273,4.165239456,10.8892198,10.57987222,11.63764037,8.696534453,6.864256666,5.612490175,4.390887159,8.922216867,9.272011994,5.002401054,10.9438518,4.030707291,10.61133379,3.514617547,12.53842405,5.862684617,4.56405586,3.815693844,4.228620977,10.81241263,0
4.765321269,6.534849053,8.840988179,4.038381266,5.161020082,6.29473085,7.728594027,5.443687657,12.27449466,5.46720731,7.918639265,8.128359746,3.416037626,3.683000518,4.512661832,3.924829703,6.809223227,6.444553025,8.457519177,10.44754439,11.62904516,11.32543396,12.39982685,5.781387936,7.336024514,8.361301104,5.994282213,8.446654601,4.46123065,11.32204336,5.780040072,12.91864558,12.96184163,7.854280902,8.584080366,11.90747433,10.58603505,4.326306886,4.784011456,8.077347534,10.34489503,5.974456322,7.912468169,9.505047054,11.34118075,5.252483237,6.457996987,8.79022336,10.64683127,11.32830643,5.131510881,5.525847547,12.93953699,12.94627214,3.805853474,4.699332115,5.090522655,7.366012874,11.02909382,6.797003116,4.973447929,12.59341622,10.84914617,4.705403555,6.212884052,10.4456441,8.728688461,6.853524056,7.035329574,4.482839761,5.253508505,5.591049146,10.64650728,9.719152892,10.22049668,13.42351837,8.043015268,4.204852783,8.808504371,12.88907736,10.0226445,6.371040997,4.055449995,11.78781408,4.780136547,4.92672173,11.40636212,6.369666666,9.338493391,5.237116275,11.87235286,6.479737862,8.016998176,3.885142466,6.987976347,3.761598495,4.059050976,7.631733337,2
7.230813638,8.82203812,6.806724549,4.155951309,11.01036366,9.70192336,4.739206013,10.77264664,5.927447007,5.085838885,4.800372132,7.421981281,8.738774128,9.75742966,5.367902715,9.250303419,6.585525281,6.244403633,8.223930606,8.962235938,10.38077957,9.534937792,7.103604131,6.686426318,7.115690476,13.18788217,9.888073139,5.414675259,5.478161443,10.61457443,6.156402443,10.14356055,9.552097004,7.292382399,8.021279303,10.08664753,8.213136041,8.105926992,8.724551406,10.29160736,11.59631017,7.271006469,9.597615218,7.459660912,8.074418596,6.37066669,12.30424475,3.232020688,8.013650942,6.613622063,7.277293555,7.581580457,6.238197338,6.014947765,10.69603338,9.662258692,10.26860422,8.319784309,4.456123451,7.549832323,8.947540063,9.59683962,7.888028098,9.982931728,5.582544605,5.20649703,4.128217611,10.49850735,7.94407188,5.322963597,4.907448798,5.199563244,5.74901332,7.480193446,8.626682857,6.802441231,12.27438019,4.7822455,11.89258202,4.452334199,8.507333381,8.867901807,4.573390946,7.979486079,5.852551878,5.126700632,4.341054375,10.57070533,9.440078804,5.617439419,5.177328028,10.33357194,11.60038456,4.295901862,8.497987869,4.141721707,5.136554869,4.876527165,0
7.826226758,7.960498435,6.569342546,8.92133953,9.706700973,9.048922785,5.684837814,8.20448006,5.72466086,4.727851842,9.110459514,7.507218042,5.567133055,7.953956763,8.58712454,8.008729356,10.49063825,10.28685033,4.172601462,6.272294722,6.660427074,6.647082853,11.6073155,7.181010868,9.646884839,14.18893966,12.77466881,6.067896242,7.32233841,9.103507582,8.529104278,5.467616987,4.829903371,9.948924422,9.065021089,7.691163924,5.224490068,7.217239453,7.771012976,10.43211699,8.417006248,6.004867156,7.998930904,11.91951024,7.061346888,8.294018464,12.11845348,8.437867984,6.934192024,6.40805678,11.4338064,9.65439944,6.634884638,5.890823988,6.117698954,11.91828936,11.79228134,8.819763995,10.39977443,6.288633905,6.300066528,6.524139647,8.777451895,9.32481501,8.008858592,8.99573744,7.86437472,10.83389882,6.350707139,9.599804599,11.7642724,11.96068236,7.654011869,6.133088419,7.538488114,12.7232688,13.67790716,4.882439586,4.695674156,4.767925246,4.559033256,6.071112436,10.58245883,4.83958121,5.502353349,8.616583561,5.233605757,11.45737273,5.86632507,8.506588267,5.853621773,3.565387035,10.30110942,6.774488137,10.117324,4.17122005,7.29734813,7.265155036,0
8.483186604,8.714138289,7.961349777,6.404469635,10.90067708,9.221431485,5.174762584,9.059974188,5.582946471,4.924044469,10.02210507,7.740677181,6.537689436,9.024282179,6.739429049,9.102281294,6.216224847,5.991628689,4.177173755,9.003748755,9.520506699,8.659723521,6.690003812,10.33716397,11.04714472,14.06307229,12.62901491,9.829098665,6.338126477,8.853258379,11.12937715,6.692512708,6.550885123,10.41002392,8.601649886,7.573508403,5.807320628,9.163174684,9.313916546,10.73561582,8.103331807,7.114690056,8.578486824,12.15914828,7.658023995,9.717954076,11.71308717,3.15488988,6.89664154,6.29900917,10.98334183,8.565252127,8.428118679,8.175602676,8.817990898,10.43811486,10.77325687,8.1399068,4.224909913,8.691073152,8.416709348,9.760759544,8.988974869,10.72262494,8.728398735,10.37499991,8.840577116,12.20729402,5.541897001,10.40200667,11.87947756,12.11087679,9.077733433,6.984359829,6.748228281,12.74613317,14.06320412,4.888200885,4.411348315,4.685978303,6.224638706,9.17890542,10.7467573,7.191496485,4.109566975,7.771410748,3.916698861,11.79684201,8.504877992,10.47552732,4.887592978,4.969940332,10.8376424,7.238443662,10.16839527,4.072602557,7.112664805,7.149590052,0
8.099466431,7.250056613,9.928582704,4.591065958,5.070345011,8.63154265,8.762663146,5.817704962,6.846644918,4.734317419,3.92348732,6.721521277,4.865578783,3.597356382,6.413634524,5.186255926,10.55786744,10.06995136,5.8240233,10.10025783,10.43043089,9.503470809,7.973846295,7.477990033,12.23401695,9.353371297,7.10696879,10.13302827,7.479860165,8.917480571,11.48865531,8.122233163,7.594297422,10.65768556,6.971706156,8.357894033,5.153024796,8.201431776,9.535745233,10.12048534,11.54212119,4.943621959,7.413639204,7.732021466,6.925425697,10.63290386,11.42880478,3.295098932,6.760647656,7.54901268,4.985481802,6.633816447,9.080481224,7.964180613,9.905939566,6.740864856,6.463448286,11.95627538,4.805968135,5.646030434,9.840553186,10.67089515,11.57731655,10.28224244,11.00910961,4.837130486,4.098441932,7.022557585,6.629473186,6.534116746,6.650933119,5.80355483,9.383445311,8.288206773,6.331208174,6.298462258,8.925050681,4.305548694,11.2788482,5.452030116,9.750393109,9.683230555,4.951800055,8.119058294,5.535082503,7.875827284,5.799308548,7.763935332,7.631634029,3.910498045,9.641302868,5.847604296,5.79953506,5.964851084,13.27116955,4.506347979,8.065369768,9.787388972,1
8.396827769,6.836981028,7.289242941,5.835213642,5.260565776,7.232047417,7.212915969,5.013849945,9.294327958,10.59062517,5.201826605,9.996765352,4.004009182,3.803932897,10.03741423,4.685459435,7.921842197,7.752294018,9.276106753,9.30276307,9.540302769,9.193182845,12.39686976,6.841998534,9.562055679,10.8459934,7.569603775,9.073261319,5.634188382,12.21290757,10.3357542,13.07142037,13.17717704,8.75052721,10.67171209,9.933768869,7.176501419,5.246914019,5.727440051,9.074682603,12.56771225,9.379240444,11.41121147,8.586693926,10.3989216,6.645637197,9.75895932,6.184054357,12.07727535,11.98688063,6.176544956,11.11012714,12.34277389,12.47695178,3.866012885,6.384469898,6.810600375,9.765287509,10.69994799,8.234288949,8.136295945,12.16407613,12.83775505,8.444614555,8.247889364,10.77016344,8.617795724,8.993756929,10.41676345,8.564946649,7.857352733,8.177439222,9.081244131,11.84148098,11.64021729,12.39363872,7.72118049,6.109693803,4.208338186,10.63454206,9.955979529,9.020452953,8.094094205,11.28506679,5.633910281,4.603073874,8.980160896,7.699703577,10.27351972,4.13246509,13.08906852,4.152850033,9.221548661,5.35387275,10.4384467,5.42814118,7.859053843,6.893985449,2
9.559486297,8.968087955,5.066576396,7.688485063,11.30812648,8.19888842,5.497614101,10.50974037,6.068939951,4.823919906,3.547902201,6.517885063,8.414656846,10.34291458,10.14986689,9.38695293,9.225468889,8.900217473,4.294131205,4.913285783,6.003284557,5.393949128,7.576373903,7.970643677,8.944285772,14.48696234,12.99535157,7.791642686,6.131850417,9.500883544,7.475709904,5.629007921,5.053160684,8.416879711,6.466965235,9.656630181,7.974584373,4.282746894,4.833485835,8.771397553,10.1777871,5.592056139,7.34221766,10.05026817,5.994858457,6.608007162,13.57013889,3.148200158,7.366010446,13.55756995,7.014991276,11.33868455,6.985861963,5.25596814,9.801550295,8.954094087,8.772175787,5.123190436,4.345963543,5.58796586,8.618807869,6.271242072,5.725384046,10.75514929,5.963885034,8.396059373,6.387758894,6.781856805,6.569373703,4.655322807,7.724164566,7.586346333,4.385201296,8.933949777,9.032293371,8.728372286,11.71638661,4.397363432,8.23099127,5.212381658,10.88313241,7.31957857,11.12772144,4.927578986,12.19456209,4.48742985,4.7502138,6.528029426,5.562075943,4.129878892,5.682481997,4.319133211,12.33074331,4.18317895,12.86416203,3.975849672,4.283421972,9.871474081,0
3.712212152,4.489537091,6.857226675,4.685156913,4.97758237,6.110747267,6.345434466,5.940877836,11.00228961,6.724609616,3.77973478,7.223037635,4.103980272,3.258564699,6.244555875,4.849844879,9.483161774,9.10274893,7.978117112,11.45630399,11.37829465,10.32816078,9.949527117,6.913685205,7.262413469,12.84322144,9.590531134,11.07610643,4.919991158,11.55710425,6.949434486,12.97858986,13.05568004,9.415193032,5.873030066,7.173356446,4.822158533,8.024548166,8.007357964,7.383673421,10.99176951,9.536462448,10.94560759,5.591464449,8.7217927,5.883049878,5.312033458,4.876147966,12.26346448,10.18398907,3.993978644,7.21654463,11.90051861,11.7360569,3.239255349,3.699749116,4.922900864,7.607334801,7.022801815,9.547236104,6.047105719,12.46102948,11.95978274,4.406054573,10.78598956,11.22271876,10.02387261,6.244085153,8.491546638,9.648757614,5.031856611,5.007601374,4.8406873,9.553465632,9.468696296,11.46024866,8.117440572,4.209677537,5.145220223,10.54627098,7.954765241,8.939317715,5.51463064,11.59648879,5.353690541,4.509483105,11.03474165,4.796162291,10.10762096,4.128998772,13.11901347,3.745070611,5.715918481,4.414622911,4.282678089,4.196822702,4.172841591,10.96949953,2
7.303643943,7.543771344,10.49526122,6.379534922,6.450230098,5.962611585,6.0545935,5.483332917,9.454238043,11.57984816,10.29792769,13.06305171,3.989935069,3.108523602,5.291924803,4.008357339,5.727138105,6.05587153,12.08687824,4.094755363,4.951995145,5.435011391,12.11979144,6.634758148,8.017209668,7.892838024,6.272568218,8.749145502,7.484236374,13.69049028,6.623957787,12.97418435,13.15944422,10.58543384,11.17830446,13.6042159,12.18497475,5.242330528,5.597403222,7.322448967,13.14382288,12.08983122,13.45073386,7.9245906,11.15579279,4.626569956,11.53249531,8.028859479,11.92002947,10.96043006,10.80422016,7.691257736,9.413777108,9.535654347,4.124327858,6.023371396,6.149786255,8.387391405,10.35510213,12.59678642,12.3218824,6.200869187,12.68709296,9.740454507,8.321319258,7.560655037,7.040072276,12.18166817,12.22846111,5.379914742,11.44424323,11.73025667,8.899761297,11.84603634,12.63041126,9.837578089,9.096074789,8.590499217,11.39146339,8.119575673,11.33128843,5.03483357,6.885920111,6.997485897,6.496301331,8.781900153,8.095346586,11.4949726,12.22262118,9.267046215,7.299914494,9.412937269,10.91627851,6.694223481,11.98114854,6.652288911,7.829256092,10.27782349,3
5.092727204,7.142850088,10.47714183,8.00175294,4.932052503,5.02655706,6.06275421,5.351415948,7.55408672,10.97882596,8.974054332,12.75620439,3.794803259,3.246477661,5.682234956,4.803907424,7.423697186,7.355120185,11.14468487,4.545791264,4.261719632,4.228887201,11.24151769,6.652685061,6.98317049,9.877439106,7.072115501,8.548045253,9.02727171,13.4742481,5.687778565,13.13189886,12.90381874,11.70026314,11.82823132,13.78707999,12.40345644,4.882494623,4.554272693,5.898249651,12.81573267,11.91103298,13.16336006,6.775300366,10.68543704,4.898304692,11.48500813,6.703204321,12.05058503,11.19811455,10.71539597,5.87314675,9.323447987,8.112970542,3.382662273,4.171838204,5.250524343,7.298816376,9.115331707,11.27440072,11.6077683,7.4179013,12.38820819,8.399467669,8.712766701,7.018214074,5.039667976,11.78215541,11.87400183,5.420695681,11.88270777,11.53160779,8.312036204,11.75450671,11.557568,10.33586941,8.546080207,8.17018341,11.36734826,7.069583688,11.14631374,4.080879936,7.532368909,4.6262313,7.137687321,9.710792282,6.61641969,11.11612365,11.53004306,11.08764061,8.062794353,9.766540776,10.68725394,5.678157316,11.45177782,5.941369029,8.252812666,10.60702675,3
5.274439986,4.439871378,9.028956519,4.485393518,5.055501555,6.755110089,7.073579867,6.374990428,6.183017639,4.756923014,3.653928626,6.59500175,4.295474839,3.389104474,6.001562776,5.556717067,9.891670426,9.393177612,4.077102129,10.76971809,11.61232804,11.13737683,8.256321918,6.862859349,8.063684814,8.603812671,6.468798205,11.01830392,6.320985687,6.267800272,7.543325789,6.249773461,5.900443527,7.555751383,9.74450876,7.894921694,5.404948926,4.742662774,5.324995985,7.753760258,9.355495954,5.320515444,7.233653715,9.817580014,5.065909053,6.96032712,12.32475671,3.821588826,7.482751292,6.640024128,5.181116288,6.990140449,7.206964989,6.074388725,3.832890548,5.404271023,5.269199413,9.198314681,5.073363828,6.728752613,7.491576424,12.6693709,7.458960961,9.105522456,10.54720637,8.132103735,6.265928323,7.179057728,6.863591408,4.261913745,5.801626387,4.499413738,6.532094329,8.669075415,6.146640364,8.634137507,8.832176837,4.269655912,7.509826403,5.288491102,9.646374942,10.48292492,4.787652758,5.853458095,5.422791425,4.221974773,5.602404172,8.847139539,4.102799216,3.964552653,9.179917344,3.344033827,9.336121479,4.358893977,8.882780834,4.113982459,5.578112144,6.679052913,1
9.710076555,9.180238577,10.71623922,5.408325596,6.379474799,6.720307791,10.0268223,5.589711679,5.799889619,9.041520822,5.661706895,10.7682725,6.290837503,3.387727816,4.575401806,4.643641973,8.505806075,7.857271807,9.811349229,7.769417784,8.157223894,9.098909182,7.007838003,8.756933752,10.06014303,7.509165694,6.397373927,10.84357651,6.689967048,12.45218011,10.30615952,11.80120099,11.79013864,10.34767125,11.02405393,12.18889296,9.907042464,8.258915255,8.637046271,9.962533277,12.4455128,11.45769508,12.00411721,7.940668405,9.622313796,6.506500864,10.44858658,3.522797582,10.92618242,9.392942221,7.421541038,6.095099299,7.588205075,7.371939912,4.120496759,6.91233527,7.098112069,13.29748784,4.370114064,12.00038464,10.69599425,7.512068703,10.70876729,10.52807125,10.61823862,6.279327984,5.226620956,13.24724551,10.04512983,4.618921477,10.60553929,10.6214129,9.621698983,9.625448011,10.54136339,8.506751176,9.772166317,9.481338634,4.554027608,7.575198194,7.940073052,12.22959895,7.339622473,7.664707295,10.80796755,8.232824238,4.380449886,10.64026676,9.611447509,8.879186984,5.911132425,5.119763713,9.355545766,6.545524743,13.15951722,8.175393598,9.09532462,6.989601937,1
8.760327488,10.42324121,9.859319766,5.23679729,5.123467837,10.37386003,7.241716363,5.097492568,6.114885623,5.242517818,3.7611676,8.778069862,3.901932321,3.355034659,7.704087813,5.379250384,12.58634585,12.35153777,4.756261441,5.290588128,6.061905428,7.363355829,6.175167118,10.35175528,7.669915728,12.5395993,9.582418286,9.244083019,9.676323603,11.12884262,7.526355726,7.518343383,7.082337705,12.17596026,11.39652243,8.275492258,4.936270121,4.858757257,4.71031444,11.02291662,11.89275156,5.531977425,7.702775625,5.971715589,8.613664316,4.579520883,9.001780216,3.680820354,7.557328264,6.251154434,6.450595073,9.362713013,8.882790553,7.634259064,4.502577075,5.699854386,7.630857667,10.59698032,4.222121126,6.797486439,10.93317078,8.192720624,11.74176929,8.2137288,10.93117045,5.112592184,4.513173576,8.555161219,6.812341733,5.124538157,5.50833202,4.848820478,8.028239093,9.493078087,8.152522951,7.621296435,7.059308843,6.758328847,4.640889479,5.114887487,4.623371045,5.980240992,5.609694592,5.315833165,6.429757494,10.44788199,5.772834654,5.403156579,9.52997542,4.481841095,5.410161444,3.489499358,9.930759298,9.702398726,12.48017825,9.115834503,10.39073288,5.180255788,4
10.14720772,5.487805446,6.404967596,4.409441934,5.611180024,6.990005534,7.003572562,5.547658159,6.177717735,4.993056755,3.674809975,6.732663932,4.309332711,3.675131768,8.150947395,5.00925833,9.012087699,8.697966814,3.992197539,8.903384564,9.329210279,10.00103844,12.37537512,10.24577254,12.60301461,7.596082644,6.749909832,11.80199102,6.012369699,8.864648823,11.00184501,5.016753039,5.049256199,9.389404962,8.905068283,7.470716026,4.916437579,9.575499345,10.33485995,9.781385601,11.77899763,5.112510054,7.36129679,6.621423872,7.362900038,8.536992289,7.284598625,8.228911419,7.226561881,7.174362051,4.568005335,7.781255644,8.587134979,8.266018553,3.962695702,5.441071076,5.016753039,12.82481363,10.07764011,6.569169031,8.798504818,11.18157949,7.172669946,9.242183349,10.53998926,5.094563166,4.91360862,6.966042266,7.463314451,6.588052138,5.579301233,4.951076513,4.932698362,7.674566272,6.272784236,6.844902468,9.463121914,5.100829389,10.22385653,5.868492009,8.805149478,12.38141267,5.328430222,4.957522558,10.60464352,5.218474389,5.082951906,5.940195424,7.197813468,4.392843422,9.589844264,4.331758371,5.159193742,6.25959182,11.87793899,4.909773649,9.401528302,5.153884733,1
5.801803872,8.233760601,10.68381337,6.535059263,5.632541668,5.36905502,5.893730732,5.861416805,9.834855598,11.21542456,9.87161572,12.80613001,4.512331411,3.393179533,4.359509614,4.077918259,5.945744004,5.823955989,11.56628275,4.675338326,4.838186317,5.214322518,11.65018877,6.167722571,7.658564791,8.386971816,6.650526723,8.454314647,6.800879798,13.61555175,7.350239121,13.04393462,13.35563821,10.85433137,8.85115876,13.66757424,12.56927597,5.27082152,5.45868089,6.046857609,13.05506318,12.41420925,13.24437971,7.128533773,11.56935618,5.173656803,11.78891191,8.106765883,11.88501248,10.98247773,11.46936565,5.176669662,9.764261878,9.849341694,3.967603225,4.515526422,5.591264401,8.565202803,10.3961472,12.48867471,12.27508351,7.071185128,12.53013583,8.663586056,8.663115085,7.065411704,5.592245811,12.11134965,12.72911157,5.488249944,12.06275664,12.24951255,9.639781382,11.77114149,12.39892726,10.65300582,9.548205372,5.954541419,11.61746899,5.873884404,11.51904432,5.35505742,6.810994614,5.027620031,7.875338468,7.425001292,8.528091348,11.37119166,12.01162037,11.3095871,7.992496707,10.81982502,11.24525111,6.818173888,11.2931956,5.086760786,7.235465636,11.18304305,3
8.403523658,6.832596465,6.021351924,3.943544191,8.376947908,11.14774702,4.912440047,8.297584179,7.93718022,3.851532828,3.906235932,6.416384188,7.781075827,6.823284808,8.517098294,6.663129767,7.542748473,7.243165763,3.799700837,11.21246378,10.89808074,11.83001039,6.886340821,9.106245029,11.60084166,7.610852016,6.305601433,6.596270705,5.509349583,9.924666048,5.82916068,10.8988292,10.95923532,11.50406976,6.500314397,9.16088212,7.841113739,9.118470278,9.360596784,11.32484975,10.63400356,8.440670417,9.792764413,9.1635591,7.358367206,7.097050715,9.894720308,3.158377612,10.28933914,9.609314705,7.314845653,9.728863923,11.09916214,10.96216616,5.407053535,6.689277179,7.96411568,11.50774649,4.723826188,6.359627365,9.057388317,11.27592653,8.478472869,10.75642399,9.28433871,8.471761295,6.360744008,7.73374299,9.445473023,6.675857162,7.813417729,6.782231544,8.511834351,8.061544909,10.19738437,8.094359173,8.68046234,4.329277043,8.886417971,7.867909561,10.34511383,7.332506597,4.873814176,7.767678913,12.43481565,5.400913646,7.904881551,7.61567434,6.317759361,3.972486425,11.59496145,3.887665405,9.125968953,5.031295723,9.723679732,4.396167086,6.172366218,5.846366944,1
10.07827507,12.29030103,10.96195492,3.97239895,5.541497787,11.1104521,11.46076574,5.481513309,6.072697125,4.79108971,3.661883189,6.732129252,5.00323932,4.800144292,6.447066006,4.36786315,6.234299124,6.020781796,3.917375446,4.959970776,6.889424936,7.417224794,12.43524295,7.039580911,8.664671983,10.29593148,7.652981461,11.04023156,10.66309915,11.71046718,9.586136755,10.17005758,9.580355483,13.23882518,13.68993579,6.824975551,4.870190492,4.997115241,5.26699691,12.25900941,13.09377117,4.731551465,5.681549509,6.893851809,10.23649595,5.469266208,11.10733998,6.705906501,7.344705367,8.1841471,10.90640921,9.967877536,10.06334967,10.21047972,4.750723514,8.194994433,8.375269839,12.71474405,10.40826031,6.012480998,11.2941402,9.595000522,12.66058828,8.825989143,12.31313917,5.664432702,4.592066603,8.335806361,5.522074098,4.766527595,4.19026911,4.902485739,7.801691481,9.831166784,8.911411642,6.728811196,9.654091113,11.38921824,4.286694923,5.92088723,11.44154361,8.129452682,7.030319056,6.823226389,5.580686592,12.30625689,4.10107462,9.569215905,10.97009859,4.259678084,4.665679976,4.676642339,10.20901681,10.63713054,12.82948485,9.766949117,10.80100105,7.708371791,4
8.914853138,8.320652963,9.742241664,3.874632151,5.50549875,11.07379578,12.96123586,5.878369953,5.80081984,4.249271877,4.074462353,7.985853532,5.452736487,4.458074055,5.708857208,4.80477917,6.146811668,6.150530598,5.106334649,8.657439278,8.48880836,9.542442347,13.00578594,7.768990994,9.264441614,7.205275291,6.124700201,6.308973975,9.350543169,8.913775967,7.009905844,7.522008292,7.120734064,12.3024798,8.74875162,8.689385158,6.952315897,10.17916453,9.980221315,11.46814908,12.49569687,6.688657719,8.170948371,8.587342815,9.391883387,6.311524534,10.6946526,9.157953143,6.832702589,5.176542879,5.277554378,7.608018125,6.853064368,6.95129394,4.477187788,7.198875997,8.322817303,12.79527446,10.11597989,7.387850584,7.395803094,8.871727378,10.05845666,11.2442602,10.64942784,5.285571732,4.231963065,7.223457472,7.91035408,4.8938387,10.89528335,10.37338747,6.683362189,6.034326285,7.067825365,6.7503146,9.231834626,5.281246061,11.58594272,5.002717775,10.19531336,10.38081143,4.624088478,5.124236058,5.079016635,7.534172791,4.133434431,12.10955971,8.222468677,4.823154285,8.798692207,7.845889436,6.834394696,8.453235253,12.78653014,5.161667423,10.33908282,4.504749146,1
8.634180828,10.84825567,10.50021624,3.672251022,6.41798927,10.51447624,10.95120631,5.5865908,5.590136856,4.492390597,3.699070446,6.92969419,3.814227041,4.847725059,4.720135628,4.328091328,7.812572256,7.655887108,4.117006542,7.21852388,7.10672405,7.899739908,6.649567727,6.593628902,9.193351302,8.084010514,6.964246558,6.315949086,11.21163873,11.06451918,9.845174465,10.52048162,10.08703368,13.1855958,13.52981009,7.625317904,5.654711857,5.685052422,6.02747001,11.61543126,12.67347486,9.096683578,10.16078008,7.113710958,8.616451477,5.916758309,10.60250372,3.396582159,6.104087998,9.91608229,10.6877756,7.280406215,9.640976908,8.979386836,4.76086305,5.954954763,6.902583702,13.21501472,4.190126168,10.5468244,11.54176467,10.02824511,12.20373842,8.539294906,11.47593734,5.003300541,4.090793424,7.707269035,5.576420554,5.006793492,6.174244305,5.7878709,8.774765009,10.00125467,9.180860264,6.564919783,9.179530427,7.714258137,4.486232619,4.73699998,10.0145466,7.584070598,8.227370388,7.417814189,4.474035606,9.836796053,4.302323252,4.400703926,9.809719587,4.078239006,5.230110595,3.462635082,6.470712929,9.833666065,13.37142008,11.70849084,10.45502405,5.960632677,4
